Digit,Precision,Recall,F1,MCC

0,0.9176470588235294,0.9512195121951219,0.9341317365269461,0.9256850109114024

1,0.9251101321585903,0.9251101321585903,0.9251101321585903,0.9163155123965624

2,0.8483412322274881,0.8287037037037037,0.8384074941451991,0.8207553609071261

3,0.8253275109170306,0.9,0.8610478359908885,0.8463453023774347

4,0.9227053140096618,0.9695431472081218,0.9455445544554455,0.9402809425134976

5,0.8362068965517241,0.8818181818181818,0.8584070796460176,0.8422443495517569

6,0.8778280542986425,0.9023255813953488,0.8899082568807339,0.8776552775326583

7,0.9029126213592233,0.9207920792079208,0.911764705882353,0.9026161275369932

8,0.8562874251497006,0.6299559471365639,0.7258883248730964,0.7090585097010075

9,0.7804878048780488,0.8,0.7901234567901235,0.7684870511003858
Confusion Matrix,

[234.   0.   4.   0.   0.   2.   0.   2.   0.   4.],
[  2. 210.   9.   1.   1.   0.   0.   0.   4.   0.],
[  1.   3. 179.   6.   2.   1.   4.   4.   9.   7.],
[  1.   3.   2. 189.   1.   5.   0.   5.   1.   3.],
[  0.   0.   1.   0. 191.   0.   3.   0.   0.   2.],
[  0.   1.   2.   9.   5. 194.   6.   0.   3.   0.],
[  7.   1.   3.   0.   0.   8. 194.   0.   2.   0.],
[  0.   0.   1.   0.   0.   0.   0. 186.   1.  14.],
[  5.   3.   6.  20.   2.  15.  12.   6. 143.  15.],
[  5.   6.   4.   4.   5.   7.   2.   3.   4. 160.]
TotalMCC,

0.8285156254157967

